#    1    819
# O P Ag Ba total 
57.3783   0.3611   0.1344   0.0004   0.0004   0.4963
57.5851   0.8274   0.2948   0.0009   0.0008   1.1239
57.7919   1.5591   0.5321   0.0015   0.0016   2.0943
57.9987   2.4378   0.8002   0.0022   0.0025   3.2427
58.2055   3.1994   1.0192   0.0028   0.0033   4.2246
58.4123   3.5764   1.1231   0.0029   0.0038   4.7062
58.6191   3.4702   1.1002   0.0028   0.0038   4.5771
58.8259   3.0006   0.9914   0.0024   0.0035   3.998
59.0327   2.4082   0.8592   0.0021   0.0031   3.2726
59.2395   1.9098   0.7534   0.0018   0.0027   2.6676
59.4463   1.607   0.6938   0.0017   0.0024   2.305
59.6531   1.4977   0.6771   0.0016   0.0024   2.1787
59.8599   1.5467   0.6967   0.0017   0.0025   2.2476
60.0667   1.7271   0.75   0.0018   0.003   2.4818
60.2735   1.9968   0.8229   0.002   0.0036   2.8253
60.4803   2.2743   0.883   0.0022   0.0043   3.1638
60.6871   2.4663   0.8962   0.0023   0.0048   3.3695
60.8939   2.5274   0.8522   0.0022   0.0048   3.3866
61.1007   2.5012   0.7755   0.002   0.0045   3.2833
61.3075   2.4947   0.7106   0.0019   0.0043   3.2115
61.5143   2.5733   0.6889   0.0021   0.0044   3.2687
61.7211   2.6743   0.6994   0.0023   0.0048   3.3808
61.9279   2.6468   0.6961   0.0026   0.0051   3.3506
62.1347   2.3911   0.6373   0.0025   0.005   3.036
62.3415   1.9706   0.5223   0.0022   0.0043   2.4994
62.5483   1.6093   0.3974   0.0017   0.0033   2.0117
62.7551   1.5598   0.3236   0.0014   0.0026   1.8873
62.9619   1.9099   0.3298   0.0014   0.0025   2.2436
63.1687   2.4758   0.3897   0.0017   0.003   2.8702
63.3755   2.8945   0.4421   0.002   0.0035   3.3421
63.5823   2.8684   0.4351   0.002   0.0036   3.309
63.7891   2.3665   0.3596   0.0017   0.0032   2.731
63.9959   1.6163   0.2474   0.0012   0.0023   1.8672
64.2027   0.9112   0.1411   0.0007   0.0014   1.0544
64.4095   0.4231   0.0665   0.0004   0.0007   0.4907
64.6163   0.1616   0.0259   0.0002   0.0003   0.1879
64.8231   0.0507   0.0083   0.0001   0.0001   0.0592
65.0299   0.0131   0.0022   0.0   0.0   0.0153
65.2367   0.0028   0.0005   0.0   0.0   0.0032
65.4435   0.0005   0.0001   0.0   0.0   0.0006
65.6503   0.0001   0.0   0.0   0.0   0.0001
65.8571   0.0   0.0   0.0   0.0   0.0
66.0639   0.0   0.0   0.0   0.0   0.0
66.2707   0.0   0.0   0.0   0.0   0.0
66.4775   0.0   0.0   0.0   0.0   0.0
66.6843   0.0   0.0   0.0   0.0   0.0
66.8911   0.0   0.0   0.0   0.0   0.0
67.0979   0.0   0.0   0.0   0.0   0.0
67.3047   0.0   0.0   0.0   0.0   0.0
67.5115   0.0   0.0   0.0   0.0   0.0
67.7183   0.0   0.0   0.0   0.0   0.0
67.9251   0.0   0.0   0.0   0.0   0.0
68.1319   0.0   0.0   0.0   0.0   0.0
68.3387   0.0   0.0   0.0   0.0   0.0
68.5455   0.0   0.0   0.0   0.0   0.0
68.7523   0.0   0.0   0.0   0.0   0.0
68.9591   0.0   0.0   0.0   0.0   0.0
69.1659   0.0   0.0   0.0   0.0   0.0
69.3727   0.0   0.0   0.0   0.0   0.0
69.5795   0.0   0.0   0.0   0.0   0.0
69.7863   0.0   0.0   0.0   0.0   0.0
69.9931   0.0   0.0   0.0   0.0   0.0
70.1999   0.0   0.0   0.0   0.0   0.0
70.4067   0.0   0.0   0.0   0.0   0.0
70.6135   0.0   0.0   0.0   0.0   0.0
70.8203   0.0   0.0   0.0   0.0   0.0
71.0271   0.0   0.0   0.0   0.0   0.0
71.2339   0.0   0.0   0.0   0.0   0.0
71.4407   0.0   0.0   0.0   0.0   0.0
71.6475   0.0   0.0   0.0   0.0   0.0
71.8543   0.0   0.0   0.0   0.0   0.0
72.0611   0.0   0.0   0.0   0.0   0.0
72.2679   0.0   0.0   0.0   0.0   0.0
72.4747   0.0   0.0   0.0   0.0   0.0
72.6815   0.0   0.0   0.0   0.0   0.0
72.8883   0.0001   0.0001   0.0   0.0   0.0002
73.0951   0.0011   0.0005   0.0   0.0   0.0016
73.3019   0.0065   0.0029   0.0   0.0   0.0094
73.5087   0.0307   0.0137   0.0   0.0   0.0444
73.7155   0.1143   0.0511   0.0   0.0001   0.1655
73.9223   0.3366   0.1507   0.0001   0.0002   0.4876
74.1291   0.7856   0.352   0.0002   0.0004   1.1382
74.3359   1.4555   0.6529   0.0003   0.0007   2.1095
74.5427   2.1454   0.9634   0.0005   0.0011   3.1103
74.7495   2.5198   1.1328   0.0006   0.0013   3.6545
74.9563   2.3609   1.0626   0.0005   0.0012   3.4251
75.1631   1.765   0.7953   0.0004   0.0009   2.5616
75.3699   1.0525   0.4747   0.0002   0.0005   1.5279
75.5767   0.5   0.2257   0.0001   0.0002   0.7261
75.7835   0.1889   0.0854   0.0   0.0001   0.2744
75.9903   0.0566   0.0256   0.0   0.0   0.0823
76.1971   0.0135   0.0061   0.0   0.0   0.0196
76.4039   0.0025   0.0011   0.0   0.0   0.0037
76.6107   0.0004   0.0002   0.0   0.0   0.0005
76.8175   0.0   0.0   0.0   0.0   0.0001
77.0243   0.0   0.0   0.0   0.0   0.0
77.2311   0.0   0.0   0.0   0.0   0.0
77.4379   0.0   0.0   0.0   0.0   0.0
77.6447   0.0   0.0   0.0   0.0   0.0
77.8515   0.0   0.0   0.0   0.0   0.0
78.0583   0.0003   0.0001   0.0   0.0   0.0003
78.2651   0.0017   0.0005   0.0   0.0   0.0023
78.4719   0.009   0.0028   0.0   0.0   0.0119
78.6787   0.0372   0.0116   0.0   0.0   0.0488
78.8855   0.1219   0.0379   0.0   0.0001   0.1599
79.0923   0.3189   0.0994   0.0001   0.0002   0.4186
79.2991   0.6727   0.2102   0.0002   0.0004   0.8834
79.5059   1.1571   0.3627   0.0003   0.0007   1.5208
79.7127   1.6528   0.5207   0.0004   0.0009   2.1748
79.9195   2.0077   0.6369   0.0005   0.0012   2.6463
80.1263   2.1295   0.6814   0.0006   0.0012   2.8127
80.3331   2.0117   0.6495   0.0005   0.0012   2.6629
80.5399   1.6988   0.5527   0.0004   0.001   2.253
80.7467   1.2655   0.4141   0.0003   0.0007   1.6806
80.9535   0.8134   0.2671   0.0002   0.0005   1.0812
81.1603   0.4413   0.1452   0.0001   0.0003   0.5868
81.3671   0.1984   0.0653   0.0001   0.0001   0.2639
81.5739   0.0729   0.024   0.0   0.0   0.097
81.7807   0.0217   0.0071   0.0   0.0   0.0288
81.9875   0.0052   0.0017   0.0   0.0   0.0069
82.1943   0.001   0.0003   0.0   0.0   0.0013
82.4011   0.0001   0.0   0.0   0.0   0.0002
82.6079   0.0   0.0   0.0   0.0   0.0
82.8147   0.0   0.0   0.0   0.0   0.0
83.0215   0.0   0.0   0.0   0.0   0.0
83.2283   0.0   0.0   0.0   0.0   0.0
83.4351   0.0   0.0   0.0   0.0   0.0
83.6419   0.0   0.0   0.0   0.0   0.0
83.8487   0.0   0.0   0.0   0.0   0.0
84.0555   0.0   0.0   0.0   0.0   0.0
84.2623   0.0   0.0   0.0   0.0   0.0
84.4691   0.0   0.0   0.0   0.0   0.0
84.6759   0.0   0.0   0.0   0.0   0.0
84.8827   0.0   0.0   0.0   0.0   0.0
85.0895   0.0   0.0   0.0   0.0   0.0
85.2963   0.0   0.0   0.0   0.0   0.0
85.5031   0.0   0.0   0.0   0.0   0.0
85.7099   0.0   0.0   0.0   0.0   0.0
85.9167   0.0   0.0   0.0   0.0   0.0
86.1235   0.0   0.0   0.0   0.0   0.0
86.3303   0.0   0.0   0.0   0.0   0.0
86.5371   0.0   0.0   0.0   0.0   0.0
86.7439   0.0   0.0   0.0   0.0   0.0
86.9507   0.0   0.0   0.0   0.0   0.0
87.1575   0.0   0.0   0.0   0.0   0.0
87.3643   0.0   0.0   0.0   0.0   0.0
87.5711   0.0   0.0   0.0   0.0   0.0001
87.7779   0.0002   0.0002   0.0   0.0   0.0004
87.9847   0.0011   0.0013   0.0   0.0   0.0024
88.1915   0.0047   0.0055   0.0   0.0   0.0102
88.3983   0.0165   0.0194   0.0   0.0   0.0359
88.6051   0.0472   0.0553   0.0   0.0   0.1025
88.8119   0.1114   0.1301   0.0   0.0   0.2414
89.0187   0.2201   0.2564   0.0   0.0   0.4766
89.2255   0.3723   0.4326   0.0   0.0001   0.8051
89.4323   0.5541   0.6415   0.0001   0.0001   1.1958
89.6391   0.7473   0.8619   0.0001   0.0001   1.6094
89.8459   0.9358   1.075   0.0001   0.0002   2.011
90.0527   1.0944   1.2532   0.0001   0.0002   2.348
90.2595   1.1777   1.3454   0.0001   0.0002   2.5235
90.4663   1.1361   1.2962   0.0001   0.0002   2.4326
90.6731   0.9608   1.0955   0.0001   0.0002   2.0566
